map_name,step,robot_r,robot_c,prev_action,observed_nodes,observed_edges,frontier_count,visited_count,teacher_action,best_reward_action,reward_forward,reward_right,reward_down,reward_left,reward_stop,patch_0,patch_1,patch_2,patch_3,patch_4,patch_5,patch_6,patch_7,patch_8,patch_9,patch_10,patch_11,patch_12,patch_13,patch_14,patch_15,patch_16,patch_17,patch_18,patch_19,patch_20,patch_21,patch_22,patch_23,patch_24
train_148,5,11,2,1,24,62,6,5,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
train_148,6,10,2,0,27,72,5,6,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
train_148,7,9,2,0,30,80,5,7,1,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
train_148,8,9,3,1,34,88,8,8,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
train_148,9,9,4,1,39,104,9,9,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
train_148,10,9,5,1,43,118,7,10,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
train_148,11,9,6,1,45,120,8,11,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
train_148,12,8,6,0,49,128,10,12,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_148,13,7,6,0,52,134,10,13,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
train_148,14,6,6,0,54,138,11,14,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
train_148,15,5,6,0,59,150,15,15,0,4,0.48,-3.0,-0.42000000000000004,0.48,10.0,0,0,2,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
train_148,16,4,6,0,63,162,15,16,0,0,10.48,0.48,-0.42000000000000004,-3.0,10.0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0
train_149,0,14,0,4,8,18,4,0,1,1,-3.0,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_149,1,14,1,1,10,22,5,1,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,0,0,0,0,-1,1,0,0,1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_149,2,13,1,0,13,30,5,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,1,0,0,-1,0,0,0,0,-1,1,0,0,1,-1,0,0,0,0,-1,-1,-1,-1,-1
train_149,3,12,1,0,16,38,7,3,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,-1,1,0,0,0,-1,0,1,0,0,-1,0,0,0,0,-1,1,0,0,1,-1,0,0,0,0
train_149,4,12,2,1,21,54,8,4,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
train_149,5,11,2,0,26,70,8,5,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
train_149,6,10,2,0,29,80,8,6,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
train_149,7,9,2,0,34,94,10,7,1,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_149,8,9,3,1,38,106,11,8,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_149,9,9,4,1,43,122,12,9,1,4,-3.0,0.48,0.48,-0.42000000000000004,10.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
train_149,10,9,5,1,46,130,11,10,1,1,-3.0,10.48,0.48,-0.42000000000000004,10.0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
train_150,0,14,0,4,7,14,2,0,0,0,0.48,-3.0,-3.0,-3.0,-0.5,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_150,1,13,0,0,9,16,3,1,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,0,-1,-1,1,0,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,-1,-1,-1
train_150,2,13,1,1,11,20,3,2,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,-1,0,1,0,0,-1,1,0,0,1,-1,0,0,0,0,-1,0,1,0,1,-1,-1,-1,-1,-1
train_150,3,13,2,1,14,26,5,3,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,-1,-1,-1,-1,-1
train_150,4,13,3,1,18,38,6,4,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,-1,-1,-1,-1,-1
train_150,5,13,4,1,21,48,7,5,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,-1,-1,-1
train_150,6,13,5,1,25,60,9,6,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,-1,-1,-1,-1
train_150,7,12,5,0,29,74,10,7,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
train_150,8,12,6,1,34,92,9,8,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_150,9,12,7,1,37,102,10,9,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
train_150,10,12,8,1,41,112,12,10,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
train_150,11,12,9,1,46,128,14,11,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_150,12,12,10,1,51,146,14,12,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
train_150,13,12,11,1,55,158,14,13,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
train_150,14,12,12,1,59,168,11,14,1,4,0.48,0.48,0.48,-0.42000000000000004,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
train_150,15,12,13,1,59,168,11,15,2,4,-3.0,-3.0,0.48,-0.42000000000000004,10.0,0,0,0,0,-1,0,0,1,0,-1,0,0,0,1,-1,0,0,0,0,-1,0,0,0,2,-1
train_150,16,13,13,2,59,168,11,16,1,4,-0.42000000000000004,0.48,0.48,0.48,10.0,0,0,1,0,-1,0,0,0,1,-1,0,0,0,0,-1,0,0,0,2,-1,-1,-1,-1,-1,-1
train_150,17,13,14,1,59,168,11,17,2,2,-3.0,-3.0,10.48,-0.42000000000000004,10.0,0,1,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,2,-1,-1,-1,-1,-1,-1,-1
train_151,0,14,0,4,8,20,4,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_151,1,13,0,0,10,24,4,1,0,4,0.48,0.48,-0.42000000000000004,-3.0,10.0,-1,-1,0,1,2,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,-1,-1,-1
train_151,2,12,0,0,12,28,4,2,1,4,0.48,0.48,-0.42000000000000004,-3.0,10.0,-1,-1,0,1,0,-1,-1,0,1,2,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,1
train_151,3,12,1,1,15,36,4,3,1,4,-3.0,0.48,0.48,-0.42000000000000004,10.0,-1,0,1,0,1,-1,0,1,2,1,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,1,0
train_151,4,12,2,1,19,44,6,4,0,0,10.48,0.48,0.48,-0.42000000000000004,10.0,0,1,0,1,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_152,0,14,0,4,8,20,3,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_152,1,13,0,0,11,28,5,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_152,2,12,0,0,14,38,5,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,0,-1,-1,0,0,0
train_152,3,11,0,0,17,48,5,3,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,0,0,0
train_152,4,10,0,0,19,52,6,4,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,1
train_152,5,9,0,0,22,60,7,5,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0
train_152,6,8,0,0,24,64,7,6,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,0
train_152,7,7,0,0,26,68,7,7,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,1,0,-1,-1,0,0,0
train_152,8,7,1,1,31,84,8,8,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,-1,0,0,1,0,-1,0,1,0,0,-1,0,0,0,0,-1,0,1,0,0,-1,0,0,0,0
train_152,9,7,2,1,35,96,9,9,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
train_152,10,7,3,1,39,108,11,10,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_152,11,7,4,1,44,124,11,11,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_152,12,7,5,1,47,132,11,12,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_152,13,6,5,0,51,144,12,13,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_152,14,6,6,1,55,152,14,14,0,0,0.48,-3.0,0.48,-0.42000000000000004,-0.5,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
train_152,15,5,6,0,58,158,15,15,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
train_152,16,5,7,1,62,166,19,16,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
train_152,17,5,8,1,67,182,20,17,0,0,0.48,-3.0,-3.0,-0.42000000000000004,-0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
train_152,18,4,8,0,71,192,20,18,1,4,-3.0,0.48,-0.42000000000000004,-3.0,10.0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
train_152,19,4,9,1,74,200,19,19,0,4,0.48,0.48,-3.0,-0.42000000000000004,10.0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
train_152,20,3,9,0,77,202,22,20,0,4,0.48,0.48,-0.42000000000000004,-3.0,10.0,0,1,0,1,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
train_152,21,2,9,0,81,210,22,21,3,3,0.48,0.48,-0.42000000000000004,10.48,10.0,0,0,1,0,0,0,1,0,1,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,1
train_153,0,14,0,4,7,16,3,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,1,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_153,1,13,0,0,9,20,4,1,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,1,0,0,-1,-1,1,0,1,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_153,2,13,1,1,12,28,5,2,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,-1,1,0,0,1,-1,1,0,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1
train_153,3,12,1,0,16,38,6,3,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,-1,0,0,0,0,-1,1,0,0,1,-1,1,0,1,0,-1,0,0,0,0,-1,0,0,0,0
train_153,4,11,1,0,18,42,6,4,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,0,1,1,0,-1,0,0,0,0,-1,1,0,0,1,-1,1,0,1,0,-1,0,0,0,0
train_153,5,10,1,0,20,46,7,5,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,-1,1,1,0,0,-1,0,1,1,0,-1,0,0,0,0,-1,1,0,0,1,-1,1,0,1,0
train_153,6,10,2,1,23,54,8,6,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
train_153,7,10,3,1,28,68,10,7,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
train_153,8,9,3,0,30,74,10,8,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_153,9,8,3,0,34,82,13,9,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
train_153,10,7,3,0,38,92,12,10,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0
train_153,11,6,3,0,41,100,12,11,3,3,-3.0,-3.0,-0.42000000000000004,0.48,-0.5,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
train_153,12,6,2,3,43,104,11,12,0,0,0.48,-0.42000000000000004,0.48,0.48,-0.5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1
train_153,13,5,2,0,47,112,13,13,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
train_153,14,4,2,0,51,124,14,14,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
train_153,15,3,2,0,56,140,13,15,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
train_153,16,3,3,1,58,144,13,16,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
train_153,17,3,4,1,60,146,15,17,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
train_153,18,3,5,1,65,158,19,18,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
train_153,19,3,6,1,69,172,20,19,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1
train_153,20,3,7,1,74,188,20,20,0,4,0.48,0.48,0.48,-0.42000000000000004,10.0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
train_153,21,2,7,0,78,200,17,21,0,4,0.48,0.48,-0.42000000000000004,-3.0,10.0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
train_153,22,1,7,0,78,200,17,22,1,4,0.48,0.48,-0.42000000000000004,0.48,10.0,-1,-1,-1,-1,-1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0
train_153,23,1,8,1,82,212,17,23,1,1,0.48,10.48,0.48,-0.42000000000000004,10.0,-1,-1,-1,-1,-1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
train_154,0,14,0,4,9,24,6,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_154,1,13,0,0,12,34,5,1,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
train_154,2,12,0,0,13,36,5,2,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,1,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0
train_154,3,11,0,0,16,42,7,3,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,0,-1,-1,1,1,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0
train_154,4,11,1,1,19,52,7,4,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,-1,0,0,0,1,-1,1,1,0,1,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0
train_154,5,11,2,1,22,58,8,5,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_154,6,10,2,0,27,72,10,6,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
train_154,7,9,2,0,31,84,11,7,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
train_154,8,8,2,0,36,100,12,8,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
train_154,9,8,3,1,40,112,13,9,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
train_154,10,7,3,0,44,126,14,10,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
train_154,11,6,3,0,49,142,13,11,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
train_154,12,5,3,0,50,144,13,12,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_154,13,4,3,0,55,154,19,13,1,1,-3.0,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_154,14,4,4,1,60,170,20,14,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_154,15,4,5,1,63,180,19,15,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_154,16,4,6,1,67,188,23,16,0,4,0.48,0.48,0.48,-0.42000000000000004,10.0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
train_154,17,3,6,0,71,200,25,17,1,4,0.48,0.48,-0.42000000000000004,-3.0,10.0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_154,18,3,7,1,76,216,26,18,1,4,-3.0,0.48,0.48,-0.42000000000000004,10.0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_154,19,3,8,1,79,224,26,19,0,0,10.48,0.48,-3.0,-0.42000000000000004,10.0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
train_155,0,14,0,4,7,14,2,0,0,0,0.48,0.48,-3.0,-3.0,-0.5,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
train_155,1,13,0,0,9,18,3,1,1,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,-1,-1,0,0,1,-1,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,0,1,-1,-1,-1,-1,-1
train_155,2,13,1,1,11,22,4,2,1,1,-3.0,0.48,0.48,-0.42000000000000004,-0.5,-1,0,0,1,0,-1,0,1,0,0,-1,0,0,0,1,-1,0,0,1,1,-1,-1,-1,-1,-1
train_155,3,13,2,1,15,32,7,3,0,0,0.48,-3.0,-3.0,-0.42000000000000004,-0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,-1,-1,-1,-1,-1
train_155,4,12,2,0,19,42,6,4,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
train_155,5,12,3,1,23,56,4,5,0,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
train_155,6,11,3,0,26,62,6,6,1,1,-3.0,0.48,-0.42000000000000004,-3.0,-0.5,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
train_155,7,11,4,1,30,72,8,7,0,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
train_155,8,10,4,0,34,84,9,8,0,0,0.48,-3.0,-0.42000000000000004,-3.0,-0.5,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
train_155,9,9,4,0,38,96,11,9,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
train_155,10,8,4,0,42,110,11,10,0,0,0.48,0.48,-0.42000000000000004,-3.0,-0.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
train_155,11,7,4,0,46,120,12,11,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
train_155,12,6,4,0,50,132,14,12,0,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_155,13,5,4,0,55,148,16,13,0,0,0.48,-3.0,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
train_155,14,4,4,0,60,166,15,14,1,0,0.48,0.48,-0.42000000000000004,0.48,-0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
train_155,15,4,5,1,62,170,16,15,1,0,0.48,0.48,-3.0,-0.42000000000000004,-0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
train_155,16,4,6,1,67,182,19,16,1,0,0.48,0.48,0.48,-0.42000000000000004,-0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
train_155,17,4,7,1,70,190,20,17,1,1,-3.0,0.48,-3.0,-0.42000000000000004,-0.5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
train_155,18,4,8,1,74,200,21,18,0,0,0.48,-3.0,0.48,-0.42000000000000004,-0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
