timestamp,current_x,current_y,goal_x,goal_y,dir_x,dir_y,distance_to_goal,vision_mean,vision_dark,vision_edge,front_clear,left_clear,right_clear,min_range,predicted_action
1778045483.609300,-2.001530,-1.999999,2.000000,2.000000,0.707242,0.706971,5.657935,0.668007,0.190853,0.010745,0.418213,0.146485,1.000000,0.139279,2
1778045483.814891,-2.001536,-1.999999,2.000000,2.000000,0.707243,0.706971,5.657940,0.668004,0.190850,0.010781,0.416908,0.147118,1.000000,0.138635,2
1778045484.009330,-2.001543,-1.999999,2.000000,2.000000,0.707243,0.706970,5.657945,0.667995,0.190850,0.010768,0.418201,0.143895,1.000000,0.137975,2
1778045484.209325,-2.001549,-1.999999,2.000000,2.000000,0.707244,0.706970,5.657949,0.667984,0.190853,0.010778,0.419243,0.143822,1.000000,0.140145,2
1778045484.414222,-2.001556,-1.999999,2.000000,2.000000,0.707244,0.706969,5.657954,0.667988,0.190856,0.010801,0.413094,0.142882,1.000000,0.140095,2
1778045484.609970,-2.001562,-1.999999,2.000000,2.000000,0.707245,0.706969,5.657959,0.667984,0.190853,0.010693,0.418240,0.142453,1.000000,0.138865,2
1778045484.810479,-2.001569,-1.999999,2.000000,2.000000,0.707246,0.706968,5.657963,0.667990,0.190856,0.010625,0.421892,0.139969,1.000000,0.139969,2
1778045485.009306,-2.001575,-1.999999,2.000000,2.000000,0.707246,0.706967,5.657968,0.667998,0.190850,0.010687,0.423719,0.144493,1.000000,0.136631,2
1778045485.209356,-2.001581,-1.999999,2.000000,2.000000,0.707247,0.706967,5.657971,0.667996,0.190856,0.010632,0.415726,0.144059,1.000000,0.138268,2
1778045485.413958,-2.001587,-1.999999,2.000000,2.000000,0.707247,0.706966,5.657976,0.668011,0.190853,0.010667,0.415644,0.147577,1.000000,0.138198,2
1778045485.612240,-2.001594,-1.999999,2.000000,2.000000,0.707248,0.706966,5.657980,0.667997,0.190856,0.010622,0.417388,0.145040,1.000000,0.138896,2
1778045485.811702,-2.001600,-1.999999,2.000000,2.000000,0.707248,0.706965,5.657985,0.667984,0.190853,0.010602,0.416138,0.140867,1.000000,0.138540,2
1778045486.009367,-2.001607,-1.999999,2.000000,2.000000,0.707249,0.706965,5.657990,0.667979,0.190856,0.010615,0.417486,0.143325,1.000000,0.137997,2
1778045486.209415,-2.001613,-1.999999,2.000000,2.000000,0.707249,0.706964,5.657994,0.668236,0.190853,0.010729,0.416297,0.140305,1.000000,0.134926,2
1778045486.409574,-2.001620,-1.999999,2.000000,2.000000,0.707250,0.706963,5.657999,0.667984,0.190853,0.010739,0.413974,0.144720,1.000000,0.138895,2
1778045486.609541,-2.001626,-1.999999,2.000000,2.000000,0.707251,0.706963,5.658003,0.667993,0.190853,0.010749,0.418529,0.143248,1.000000,0.135863,2
1778045486.809378,-2.001632,-1.999999,2.000000,2.000000,0.707251,0.706962,5.658007,0.667980,0.190850,0.010680,0.419905,0.145285,1.000000,0.139393,2
1778045487.009425,-2.001638,-1.999999,2.000000,2.000000,0.707252,0.706962,5.658012,0.667982,0.190856,0.010791,0.414979,0.140078,1.000000,0.137353,2
1778045487.209424,-2.001645,-1.999999,2.000000,2.000000,0.707252,0.706961,5.658016,0.667980,0.190856,0.010739,0.419664,0.140997,1.000000,0.136449,2
1778045487.417436,-2.001651,-1.999999,2.000000,2.000000,0.707253,0.706961,5.658021,0.668228,0.190856,0.010687,0.421885,0.146002,1.000000,0.139194,2
1778045487.611944,-2.001658,-1.999999,2.000000,2.000000,0.707253,0.706960,5.658026,0.667986,0.190856,0.010661,0.418768,0.142322,1.000000,0.137872,2
1778045487.809386,-2.001664,-1.999999,2.000000,2.000000,0.707254,0.706960,5.658031,0.668252,0.190853,0.010684,0.417220,0.143166,1.000000,0.137920,2
1778045488.009411,-2.001671,-1.999999,2.000000,2.000000,0.707255,0.706959,5.658035,0.667985,0.190856,0.010697,0.417088,0.145983,1.000000,0.138165,2
1778045488.209398,-2.001676,-1.999999,2.000000,2.000000,0.707255,0.706959,5.658039,0.668011,0.190856,0.010768,0.417327,0.142172,1.000000,0.137060,2
1778045488.409448,-2.001683,-1.999999,2.000000,2.000000,0.707256,0.706958,5.658043,0.668251,0.190853,0.010752,0.418828,0.146205,1.000000,0.138477,2
1778045488.619698,-2.001689,-1.999999,2.000000,2.000000,0.707256,0.706957,5.658048,0.668254,0.190856,0.010703,0.418489,0.142730,1.000000,0.138004,2
1778045488.822267,-2.001696,-1.999999,2.000000,2.000000,0.707257,0.706957,5.658052,0.668277,0.190859,0.010785,0.415836,0.144670,1.000000,0.140415,2
1778045489.010439,-2.001703,-1.999999,2.000000,2.000000,0.707257,0.706956,5.658057,0.668009,0.190853,0.010820,0.412409,0.144725,1.000000,0.139587,2
1778045489.209464,-2.001709,-1.999999,2.000000,2.000000,0.707258,0.706956,5.658062,0.668246,0.190856,0.010671,0.414902,0.143989,1.000000,0.140569,2
1778045489.415209,-2.001715,-1.999999,2.000000,2.000000,0.707258,0.706955,5.658066,0.668000,0.190853,0.010758,0.419185,0.145926,1.000000,0.140593,2
